item_id,item_type,source,url,author,title,content,item_pub_time,tags,cmt_cnt,fav_cnt,gmt_create,exinfo1,exinfo2
u262517-feed-64402-1-1,opinion,P2P理财,http://licai.p2peye.com/u262517/feed-64402-1-1.html,Alanfsj,,"#r##n#                                            很多平台都在排队...资金站岗厉害...#r##n#                                                        ",2016-02-17 17:40:51,,2,2,,,
u358155-feed-45144-1-1,opinion,P2P理财,http://licai.p2peye.com/u358155/feed-45144-1-1.html,泛泛之辈呢,,"#r##n#                                              作为刚大学毕业的一枚90后小鲜肉（最大的90后也已26岁，不算小了，泪目），大学期间受余额宝的影响，算是开始接触到了互联网理财，但随着余额宝收益的不断走低，就开始尝试P2P、P2F理财。#n#  选择互联网理财还有一个特点就是门槛低、收益相对较高，这类型理财产品的收益一般在6%~18%之间，对比一下余额宝和银行理财就发现收益简直不要太高了，毕竟我们资金都是比较薄弱的，然而在互联网理财里面，我更喜欢买一些短期或者活期产品，主要是比较灵活，收益也不错。#n#  下面我展示了4个1一个月期的产品，选择真融宝、点融网、可溯贷的短期标主要还是因为大树底下好乘凉，而选择懒财主预期18%的懒定制产品是因为懒财主是P2F平台，相对比较安全，作为90后理财小白，可能很多投资想法不成熟、配置的产品结构也不完善，但胜在愿意去尝试，所以请各位前辈能够给点意见，感激不尽！#n##r##n#                                                        ",2016-01-20 14:28:45,,2,2,,,
u358155-feed-73649-1-1,opinion,P2P理财,http://licai.p2peye.com/u358155/feed-73649-1-1.html,泛泛之辈呢,,"#r##n#                                            女人30，一个尴尬的年龄，我和老公都是普通白领，我每月薪水5K，老公10K，除去每月房贷、生活开支（我们没有买车，车是消耗品，现阶段觉得不适合买），每月能有一半节余。去年，我在P2P投资了3W，不算多，但好歹也是自己的辛苦钱，今年我准备还要加仓，虽然行业监管更加严格，P2P投资风险更大了，只要求稳，不一味追求高息，基本还是没什么问题的。手上的这几个产品，还是继续，在保证一定的年化下，还是安全第一。#r##n#                                                        ",2016-02-25 15:50:58,,2,2,,,
u317649-feed-9075-1-1,opinion,P2P理财,http://licai.p2peye.com/u317649/feed-9075-1-1.html,blpszcl,,"#r##n#                                            我的组合中，每个平台观察1个月，分析数据后在投资#r##n#                                                        ",2015-11-29 10:51:27,,4,0,,,
u313640-feed-9132-1-1,opinion,P2P理财,http://licai.p2peye.com/u313640/feed-9132-1-1.html,马先生啦啦啦,,"#r##n#                                            年底了，慢慢减少平台数量，减少投资金额，找那么几个稳定的平台过个冬~~#r##n#                                                        ",2015-11-30 11:24:32,,1,3,,,
u11480-feed-1451-1-1,opinion,P2P理财,http://licai.p2peye.com/u11480/feed-1451-1-1.html,起航,,"#r##n#                                            神人啊，投了100多个平台，怎么做到的？？？#n#基本上所有的老牌平台都在上面了。。。#r##n#                                                                ",2015-10-29 12:04:51,,1,3,,,
u31-feed-700-1-1,opinion,P2P理财,http://licai.p2peye.com/u31/feed-700-1-1.html,羿飞,,"#r##n#                                            试试新功能，UI看起来不错喔~~~#r##n#                                                        ",2015-10-27 22:12:30,,0,4,,,
u178461-feed-1029-1-1,opinion,P2P理财,http://licai.p2peye.com/u178461/feed-1029-1-1.html,networksystem,,"#r##n#                                            高息有风险，三思而后行#r##n#                                                        ",2015-10-28 15:59:17,,2,1,,,
u318534-feed-16023-1-1,opinion,P2P理财,http://licai.p2peye.com/u318534/feed-16023-1-1.html,fandandan,,"#r##n#                                            等额本金收益较高，但是要重复续投，而且本金也被打散。群里面的投友有什么建议呢？#r##n#                                                        ",2015-12-14 16:48:04,,3,1,,,
u358155-feed-64259-1-1,opinion,P2P理财,http://licai.p2peye.com/u358155/feed-64259-1-1.html,泛泛之辈呢,,"#r##n#                                            毕业快三年，收入不高。第一年完全月光，一个人在外，目标只是养活自己，这一点，我做到了！虽然略带一丝苦涩。经常看到一些文章告诉女生，真正的安全感只有自己才能给予，慢慢意识到财富的累积也相当重要。骨子里我还是一个很独立的女生，不想啥事都依赖别人，尤其是金钱。#n##n#工作了就意味着生活与财富的独立，于是慢慢我的关注度集中在如何理财这方面，在银行上班的同学会来推荐一些理财产品，但是起步5W，门槛太高，说白了就是买不起啊，那时候我工作一年，整年无积蓄。去年我才开始接触互联网理财，好的一方面当然是收益高、门槛低，但是也经常看到“XX平台跑路”之类的新闻，还是挺担心的。#n##n#所以我买的都是相对比较安全的产品，收益还可以、安全性高就是我理财的宗旨，闲暇时候理理财挺好的。#r##n#                                                        ",2016-02-17 15:37:04,,2,1,,,
u111719-feed-9329-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-9329-1-1.html,mori0915,,"#r##n#                                            投错标了，。。。#r##n#                                                        ",2015-12-01 14:42:14,,3,1,,,
u210588-feed-723-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-723-1-1.html,xingyuehaofan,,"#r##n#                                            最新投资组合,分享给大家.#n#稳健的投资,流动性很强.利率中等#r##n#                                                        ",2015-10-27 22:39:36,,2,2,,,
u351933-feed-49123-1-1,opinion,P2P理财,http://licai.p2peye.com/u351933/feed-49123-1-1.html,majixin2000,,"#r##n#                                            过年，落袋为安！#n#今年开局持平。基金全线亏损。考虑到大形势不明朗，及早抽身观望。#n#供投友们。#r##n#                                                        ",2016-01-26 09:20:15,,2,2,,,
u269459-feed-66196-1-1,opinion,P2P理财,http://licai.p2peye.com/u269459/feed-66196-1-1.html,xihuatumu,,"#r##n#                                            13个平台，只录了12个，有一个天眼没收录。#r##n#                                                        ",2016-02-19 14:45:07,,1,0,,,
u33244-feed-662-1-1,opinion,P2P理财,http://licai.p2peye.com/u33244/feed-662-1-1.html,ago,,"#r##n#                                            开始慢慢撤出微贷网。#r##n#                                                        ",2015-10-27 19:25:26,,0,1,,,
u352347-feed-54417-1-1,opinion,P2P理财,http://licai.p2peye.com/u352347/feed-54417-1-1.html,huarongziben,,"#r##n#                                            优化中。。。。。。#r##n#                                                        ",2016-02-02 14:34:08,,1,0,,,
u111719-feed-4874-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-4874-1-1.html,mori0915,,"#r##n#                                            e租宝母公司4.8亿港元购上市公司64%股权#n##r##n#                                                        ",2015-11-09 11:13:11,,3,0,,,
u328181-feed-9346-1-1,opinion,P2P理财,http://licai.p2peye.com/u328181/feed-9346-1-1.html,笑笑是小品王,,"#r##n#                                            专注于车贷投资，感觉比其他资产容易变现#r##n#                                                        ",2015-12-01 15:21:43,,3,1,,,
u143539-feed-34207-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-34207-1-1.html,小黄豆,,"#r##n#                                            陆金所财务数据显示2015年亏4亿美元，资金端成本已经很低，利差大，但还是亏，说明平台运营成本极高，再加上坏账，只有量级大了，成本才能稀释变小，才能扭亏为盈，更何况其他小平台，网贷任重而道远#r##n#                                                        ",2016-01-08 15:28:00,,1,0,,,
u358155-feed-72601-1-1,opinion,P2P理财,http://licai.p2peye.com/u358155/feed-72601-1-1.html,泛泛之辈呢,,"#r##n#                                            最近有平台已经暂停申购活期咯，去年12月监管细则发布之后，从细则上看，活期确实有违监管细则的精神，但是政策留有18个月的整改期，而且目前也只是征求意见稿，正式的政策也并未出台，所以，对于活期今后将身归何处，还真不好说。#n#不过，现阶段有平台陆续暂停活期发售，还是有点吃惊的，我的想法是对于活期未来的去留，现在一切都还处于猜测，先不要操之过急，毕竟连陆金所这样的行业大佬，都在做活期。现在正式的监管政策还未落地，一切还在未知当中。#n#当然，为了确保万无一失，今后的重心肯定要放在定期上，万一哪一天活期卡擦一声就没了呢。据我所知，目前定期比较灵活的，就只有结构型理财，因为少数结构型理财能够随时赎回。比如像懒定制这样的产品，定期1个月左右，但中途能随时赎回，还能有8.5%的保底。这点就比较符合我的胃口。#n#许多投资人都一样，又想要定期的高收益，又想要活期的流动性，就我目前所知，只有结构性理财产品能够满足了，总之，想好退路、做好规划才是王道。#r##n#                                                        ",2016-02-24 18:14:22,,0,1,,,
u111293-feed-12-1-1,opinion,P2P理财,http://licai.p2peye.com/u111293/feed-12-1-1.html,小巴芒,,"#r##n#                                            赚钱不易啊#r##n#                                                        ",2015-10-24 08:31:40,,3,0,,,
u365999-feed-63392-1-1,opinion,P2P理财,http://licai.p2peye.com/u365999/feed-63392-1-1.html,东小,,"#r##n#                                            最近新投资了几个平台，懒财主、陆金所、桔子理财，新入手的几个产品中，最高的一个结构型理财懒定制预期收益说的是18%，不晓得到时候会不会真有那么高。大家帮我看看，我的投资配置怎么样啊？#r##n#                                                        ",2016-02-16 17:47:01,,1,0,,,
u169917-feed-7826-1-1,opinion,P2P理财,http://licai.p2peye.com/u169917/feed-7826-1-1.html,长安游侠,,"#r##n#                                            新增桔子理财，理由：消费金融安全性高；收益中上 缺点：流动性差 #r##n#                                                        ",2015-11-19 14:02:44,,1,0,,,
u363777-feed-58012-1-1,opinion,P2P理财,http://licai.p2peye.com/u363777/feed-58012-1-1.html,jacksonmo81,,"#r##n#                                            我是新手，最近才开始注册这些新平台。#n#我还是以安全为主。 中银资本实际上是中国银行的定期理财，而工商贷则是工商银行的定期理财。#r##n#                                                        ",2016-02-06 23:30:57,,1,0,,,
u365314-feed-70312-1-1,opinion,P2P理财,http://licai.p2peye.com/u365314/feed-70312-1-1.html,chxy8899,,"#r##n#                                            快来这投资#r##n#                                                        ",2016-02-23 10:49:57,,1,0,,,
u154139-feed-145-1-1,opinion,P2P理财,http://licai.p2peye.com/u154139/feed-145-1-1.html,小冬瓜,,"#r##n#                                            投资理财工具，还是P2P理财好#r##n#                                                        ",2015-10-26 13:00:20,,1,0,,,
u333847-feed-20393-1-1,opinion,P2P理财,http://licai.p2peye.com/u333847/feed-20393-1-1.html,闻武斌,,"#r##n#                                            请您多指点。。。#r##n#                                                        ",2015-12-21 14:08:44,,1,0,,,
u336213-feed-19373-1-1,opinion,P2P理财,http://licai.p2peye.com/u336213/feed-19373-1-1.html,dangweihua,,"#r##n#                                            呵呵怎么样#r##n#                                                        ",2015-12-19 13:46:52,,1,0,,,
u33244-feed-1454-1-1,opinion,P2P理财,http://licai.p2peye.com/u33244/feed-1454-1-1.html,ago,,"#r##n#                                            大神16万本金投资了107个平台，这投资成本很高啊。可是收益和流动性哥不是太看好！投这么多平台，记账管理成本蛮高的，而且感觉很多平台风险挺高，只获取11%的收益，觉得不太值#r##n#                                                                ",2015-10-29 12:20:28,,0,1,,,
u327755-feed-8623-1-1,opinion,P2P理财,http://licai.p2peye.com/u327755/feed-8623-1-1.html,佳哥,,"#r##n#                                            分享分享我的投资组合#r##n#                                                        ",2015-11-24 20:25:47,,1,0,,,
u327988-feed-63408-1-1,opinion,P2P理财,http://licai.p2peye.com/u327988/feed-63408-1-1.html,TheirOidol,,"#r##n#                                            大家都帮忙看下，有啥建议尽管提。#r##n#                                                        ",2016-02-16 18:05:08,,1,0,,,
u325483-feed-14767-1-1,opinion,P2P理财,http://licai.p2peye.com/u325483/feed-14767-1-1.html,wuyoucai,,"#r##n#                                            胆子大啊~#r##n#                                                        ",2015-12-11 16:09:42,,0,1,,,
u50453-feed-71840-1-1,opinion,P2P理财,http://licai.p2peye.com/u50453/feed-71840-1-1.html,坐倒在地,,"#r##n#                                            。。请大家指点一下#r##n#                                                        ",2016-02-24 10:43:49,,1,0,,,
u347276-feed-53411-1-1,opinion,P2P理财,http://licai.p2peye.com/u347276/feed-53411-1-1.html,马拉隔壁,,"#r##n#                                            看了大家的投资组合，受益匪浅，从天眼学习到了很多有用东西，我现在投的平台都是天眼评级和直投里面的平台。#r##n#                                                        ",2016-02-01 11:05:43,,1,0,,,
u352347-feed-34190-1-1,opinion,P2P理财,http://licai.p2peye.com/u352347/feed-34190-1-1.html,huarongziben,,"#r##n#                                            第一次使用网贷天眼记账#r##n#                                                        ",2016-01-08 15:07:34,,2,0,,,
u132097-feed-4751-1-1,opinion,P2P理财,http://licai.p2peye.com/u132097/feed-4751-1-1.html,feiweimin8,,"#r##n#                                            我的投资平台，请大家帮我看看，谢谢大家。#r##n#                                                        ",2015-11-08 20:13:11,,2,0,,,
u338225-feed-45967-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-45967-1-1.html,3117318587,,"#r##n#                                            投了这么多 我想给大家说的是富民投资网和中瑞财富还是不错的 期限短 是首要的 其次利率也不低#r##n#                                                        ",2016-01-21 17:23:12,,1,1,,,
u295737-feed-42922-1-1,opinion,P2P理财,http://licai.p2peye.com/u295737/feed-42922-1-1.html,liubida,,"#r##n#                                            风险投资策略，分享一下#r##n#                                                        ",2016-01-17 22:08:24,,2,0,,,
u325483-feed-14762-1-1,opinion,P2P理财,http://licai.p2peye.com/u325483/feed-14762-1-1.html,wuyoucai,,"#r##n#                                            高收益，高风险！#r##n#                                                        ",2015-12-11 16:08:30,,0,1,,,
u154812-feed-7345-1-1,opinion,P2P理财,http://licai.p2peye.com/u154812/feed-7345-1-1.html,不知魏晋,,"#r##n#                                            昨日新增爱财有道，不过是薅的羊毛！！！有干爹的平台！#r##n#                                                        ",2015-11-17 10:26:11,,2,0,,,
u315564-feed-5034-1-1,opinion,P2P理财,http://licai.p2peye.com/u315564/feed-5034-1-1.html,yhsong77,,"#r##n#                                            博金贷，老虎机，两次摇都只摇到4块钱！三位数的老虎机呢，还好不是三个0！#r##n#                                                        ",2015-11-09 21:19:44,,2,0,,,
u363004-feed-66719-1-1,opinion,P2P理财,http://licai.p2peye.com/u363004/feed-66719-1-1.html,朴力健,,"#r##n#                                            投资占比小的 撸羊毛 可以去 试试，不用去找平台了。而已安全系数很高，#r##n#                                                        ",2016-02-20 00:04:08,,1,1,,,
u150584-feed-17329-1-1,opinion,P2P理财,http://licai.p2peye.com/u150584/feed-17329-1-1.html,亿钱贷,,"#r##n#                                            呵呵，收益还不错，安全性还是有保障的2个平台#r##n#                                                        ",2015-12-16 11:05:37,,0,1,,,
u331654-feed-12214-1-1,opinion,P2P理财,http://licai.p2peye.com/u331654/feed-12214-1-1.html,q133126595,,"#r##n#                                            分享一下我的理财组合，理财范最多#r##n#                                                        ",2015-12-07 18:06:06,,1,1,,,
u45670-feed-4021-1-1,opinion,P2P理财,http://licai.p2peye.com/u45670/feed-4021-1-1.html,水自闲,,"#r##n#                                            今天的互联网时代已和以往不同，以前是垂直的、做一个点的极致，今天是开放共享，有了入口就要扩张布局，形成一个面的极致推进!很快，手机上可能只需要QQ微信、支付宝就够了，因为他们都可以连接到各个领域，但他们也将越来越重!#r##n#                                                        ",2015-11-05 23:28:41,,1,1,,,
u111719-feed-9125-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-9125-1-1.html,mori0915,,"#r##n#                                            E理财、可溯贷怎么样？求指点#r##n#                                                        ",2015-11-30 10:42:09,,2,0,,,
u144302-feed-1681-1-1,opinion,P2P理财,http://licai.p2peye.com/u144302/feed-1681-1-1.html,剑动江湖,,"#r##n#                                            开始记帐#r##n#                                                        ",2015-10-29 21:35:07,,2,0,,,
u204764-feed-8613-1-1,opinion,P2P理财,http://licai.p2peye.com/u204764/feed-8613-1-1.html,城市户口,,"#r##n#                                            因为平时工作忙，只投长期的，不用费时间管理，还有就是长期标能够达到我期望的利率18%以上。各位怎么看#r##n#                                                        ",2015-11-24 18:05:15,,2,0,,,
u210588-feed-52147-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-52147-1-1.html,xingyuehaofan,,"#r##n#                                            我不牛逼,我只是凡人#r##n#                                                        ",2016-01-30 11:01:25,,2,0,,,
u11480-feed-27334-1-1,opinion,P2P理财,http://licai.p2peye.com/u11480/feed-27334-1-1.html,起航,,"#r##n#                                            年前不适合大力铺开投平台，建议撸一点安全羊毛，我看天眼出了加息标，很不错，可以撸一撸。#r##n#                                                        ",2015-12-30 21:12:18,,1,1,,,
u143539-feed-53196-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-53196-1-1.html,小黄豆,,"#r##n#                                            e租宝为了毁灭证据，犯罪嫌疑人将１２００余册证据材料装入８０余个编织袋，埋藏在安徽省合肥市郊外某处６米深的地下，专案组动用两台挖掘机，历时２０余个小时才将其挖出。#r##n#                                                        ",2016-01-31 23:41:13,,2,0,,,
u315154-feed-8651-1-1,opinion,P2P理财,http://licai.p2peye.com/u315154/feed-8651-1-1.html,美女也爱投资,,"#r##n#                                            朋友介绍投资稳通金融的   对这个平台不熟悉   就是投点试试水！想问问大家？#r##n#                                                        ",2015-11-25 09:57:11,,2,0,,,
u335585-feed-67025-1-1,opinion,P2P理财,http://licai.p2peye.com/u335585/feed-67025-1-1.html,jason68,,"#r##n#                                            争取年收益平均在12-18最好。。。#r##n#                                                        ",2016-02-20 11:32:57,,1,1,,,
u204768-feed-31699-1-1,opinion,P2P理财,http://licai.p2peye.com/u204768/feed-31699-1-1.html,从此肆无忌惮,,"#r##n#                                            2016，随着手头的宽裕，会继续投资网贷#r##n#                                                        ",2016-01-05 17:34:59,,2,0,,,
u154812-feed-7377-1-1,opinion,P2P理财,http://licai.p2peye.com/u154812/feed-7377-1-1.html,不知魏晋,,"#r##n#                                            今日新增芒果金融，投的新手标！！！#r##n#                                                        ",2015-11-17 13:24:03,,1,1,,,
u111719-feed-10208-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-10208-1-1.html,mori0915,,"#r##n#                                            只聊投资理财   其他勿扰#r##n#                                                        ",2015-12-03 17:13:36,,2,0,,,
u343843-feed-23779-1-1,opinion,P2P理财,http://licai.p2peye.com/u343843/feed-23779-1-1.html,duopujinyue,,"#r##n#                                            2014年底满仓有利网，2015年开始逐步分散到其他平台，这是目前截止到12月的各平台资产配置，明年准备继续分散投资，再增加4到5个平台！#r##n#                                                        ",2015-12-26 09:20:11,,1,1,,,
u357197-feed-58340-1-1,opinion,P2P理财,http://licai.p2peye.com/u357197/feed-58340-1-1.html,rmb663,,"#r##n#                                            投了一年多了，很开心，在P2P赚了不少钱，从没踩过雷，一直很稳健投资，收益比起银行理财产品好多了。定期理财有：积木盒子，365易贷，九斗鱼，私房钱，有融网，你好财富，豫商贷，融通资产都是优秀平台,优秀的活期平台有八条鱼，米袋计划，真融宝，银多资本#r##n#                                                        ",2016-02-07 23:13:35,,1,1,,,
u270034-feed-7376-1-1,opinion,P2P理财,http://licai.p2peye.com/u270034/feed-7376-1-1.html,spirit_hsz,,"#r##n#                                            工作忙，股票短线玩不了了，得潜伏些长线股。#r##n#                                                        ",2015-11-17 13:20:41,,2,0,,,
u143539-feed-7353-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-7353-1-1.html,小黄豆,,"#r##n#                                            新投资了一个平台，我以前投资主要是考虑流动性，但是就要牺牲一部分收益，大部分投友反应我的投资怎么都控制在一个月以内，所以这次特意在天眼的评级中找了一个平台投了个4个月的标，综合收益也提高了一点。#r##n#                                                        ",2015-11-17 10:50:50,,2,0,,,
u305333-feed-6584-1-1,opinion,P2P理财,http://licai.p2peye.com/u305333/feed-6584-1-1.html,zhangfang,,"#r##n#                                            这样投资可以吗?请行家里手多多指点#r##n#                                                        ",2015-11-12 23:41:36,,1,1,,,
u352347-feed-39911-1-1,opinion,P2P理财,http://licai.p2peye.com/u352347/feed-39911-1-1.html,huarongziben,,"#r##n#                                            虽然我在爱定投没有逾期的标，但对爱定投的问题很关切，希望能妥善解决#r##n#                                                        ",2016-01-14 11:29:18,,2,0,,,
u361382-feed-69616-1-1,opinion,P2P理财,http://licai.p2peye.com/u361382/feed-69616-1-1.html,躲过的屋檐,,"#r##n#                                                   做互联网金融理财也有一年的时间了，说说我的投资组合心得：#n#       在安全的前提下追求高息，6%收益以下完全不考虑，只投口碑好的平台，负面信息多的平台一律不考虑，不试水。 在时间上分散，保持一定的流动性，年底回笼部分资金，看情况投资。 #n#       PS：互联网金融理财本身就是我资产配置的一部分，在这一部分不完全追求所谓的安全。利息低不代表安全，经过市场，投资人验证的平台才是好平台。 附上本人投资分布图一张，多多指教。#r##n#                                                        ",2016-02-22 17:33:10,,2,0,,,
u217589-feed-4844-1-1,opinion,P2P理财,http://licai.p2peye.com/u217589/feed-4844-1-1.html,中兴财富,,"#r##n#                                            我投资了中兴财富！#r##n#                                                        ",2015-11-09 10:45:06,,2,0,,,
u352347-feed-37880-1-1,opinion,P2P理财,http://licai.p2peye.com/u352347/feed-37880-1-1.html,huarongziben,,"#r##n#                                            通过近几个月的调整，2017年待收只占总投资额的5%了，50%待收在3个月以内#r##n#                                                        ",2016-01-12 14:58:13,,2,0,,,
u178461-feed-1018-1-1,opinion,P2P理财,http://licai.p2peye.com/u178461/feed-1018-1-1.html,networksystem,,"#r##n#                                            果树财富#r##n#                                                        ",2015-10-28 15:06:21,,1,1,,,
u210588-feed-66555-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-66555-1-1.html,xingyuehaofan,,"#r##n#                                            本金安全第一.尽量选择可靠点的#r##n#                                                        ",2016-02-19 20:04:37,,1,1,,,
u343828-feed-69863-1-1,opinion,P2P理财,http://licai.p2peye.com/u343828/feed-69863-1-1.html,yanqijiarui,,"#r##n#                                            通过p2p理财投的和信贷，真的拿到了2%的加息，不错呀！#r##n#                                                        ",2016-02-22 20:23:33,,1,1,,,
u320858-feed-8636-1-1,opinion,P2P理财,http://licai.p2peye.com/u320858/feed-8636-1-1.html,yogaqq116,,"#r##n#                                            投P2P快一年了，比较小心谨慎，稳中求进，目前还未雷过。老百姓挣点钱不容易啊，希望能安稳过冬。#r##n#                                                        ",2015-11-24 23:08:12,,1,1,,,
u363365-feed-63228-1-1,opinion,P2P理财,http://licai.p2peye.com/u363365/feed-63228-1-1.html,wang19900720,,"#r##n#                                            十三五期间预计P2P总规模将达到8万亿，现在总规模不到2万亿（2007--2015），未来五年每年平均1.5万亿的规模增加，如果不加限制，注册的平台数量可能还会更多！过去的几年可以看出，网贷行业的规模越来越大，政府态度也越来越明确，支持和规范行业发展的规章制度也逐渐出台，监管越来越严格，这对于有投资理财需要的人来说是一件很值得庆幸的事情！但是，大家理财的时候，无论何时都要记得，本金安全一定要放在第一位，从模式、规模、规范程度、风控、收益率、背景等多方面考察平台，我平时的筛选标准有以下几点：1、注册资金是否超过5000万，上线年限是否2年以上？2、是否具有相关的金融牌照？3、平台前身是什么，是否具有行业经验，高管团队的资历和水平？4、是否有第三方支付机构或者银行托管资金，有无第三方担保？5、是否引入风投资金或者银行系资金，什么风投机构，多少资金？6、用户和累计成交规模？社科院评级？7、负面新闻是否较多，用户体验怎么样？8、平台分公司数量及布局，办公场所，公司员工人数及素质？9、收益率是否合理？营销活动及成本？10、充值、提现、客服等细节#r##n#                                                        ",2016-02-16 15:03:46,,1,1,,,
u321984-feed-5629-1-1,opinion,P2P理财,http://licai.p2peye.com/u321984/feed-5629-1-1.html,青鸞,,"#r##n#                                            信德过超级新手计划，年化12%，随进随退~新手入门体验，棒棒哒#r##n#                                                        ",2015-11-11 10:48:26,,1,1,,,
u203435-feed-3-1-1,opinion,P2P理财,http://licai.p2peye.com/u203435/feed-3-1-1.html,andornba,,"#r##n#                                            彪悍的人生，不需要解释#r##n#                                                        ",2015-10-24 00:42:27,,0,1,,,
u358103-feed-49906-1-1,opinion,P2P理财,http://licai.p2peye.com/u358103/feed-49906-1-1.html,海涛-佩,,"#r##n#                                            年底啦，各位是不是在烦恼提不提现的问题？#n#其实个人认为你一直投一个平台三年了，那就继续吧。我在金e贷平台投了三年，感觉利息不错，还提前回款。#n##r##n#                                                        ",2016-01-27 14:00:13,,1,1,,,
u279965-feed-17601-1-1,opinion,P2P理财,http://licai.p2peye.com/u279965/feed-17601-1-1.html,winner1714,,"#r##n#                                            投资组合心得：在安全的前提下追求高息，10%收益以下完全不考虑，只投口碑好的平台，负面信息多的平台一律不考虑，不试水。#n##n#在时间上分散，保持一定的流动性，年底回笼部分资金，看情况投资。#n##n#PS：P2P本身就是我资产配置的一环，在这一环不完全追求所谓的安全。利息不代表安全，经过市场，投资人验证的平台才是好平台。#n##r##n#                                                        ",2015-12-16 16:00:41,,1,1,,,
u208699-feed-6-1-1,opinion,P2P理财,http://licai.p2peye.com/u208699/feed-6-1-1.html,luo1chun2mei3,,"#r##n#                                            一键识别大盘未来趋势，轻松掌握仓位优选策略#r##n#                                                        ",2015-10-24 00:47:51,,0,1,,,
u203435-feed-296-1-1,opinion,P2P理财,http://licai.p2peye.com/u203435/feed-296-1-1.html,andornba,,"#r##n#                                            这么多家平台，好牛逼的样子~#r##n#                                                        ",2015-10-26 18:15:28,,1,0,,,
u347276-feed-48935-1-1,opinion,P2P理财,http://licai.p2peye.com/u347276/feed-48935-1-1.html,马拉隔壁,,"#r##n#                                            互联网增加了知识分享，分享自己的投资组合供大家交流，发现好的平台，增加收益#r##n#                                                        ",2016-01-25 18:52:43,,1,0,,,
u204768-feed-9004-1-1,opinion,P2P理财,http://licai.p2peye.com/u204768/feed-9004-1-1.html,从此肆无忌惮,,"#r##n#                                            每天来看看大家都投了些什么平台。。#r##n#                                                        ",2015-11-27 16:35:51,,1,0,,,
u355606-feed-78124-1-1,opinion,P2P理财,http://licai.p2peye.com/u355606/feed-78124-1-1.html,苏格兰没有底,,"#r##n#                                                   我投互联网金融理财也有一年多了，虽然我是个数学盲，但对理财这事是很有好感的。刚开始朋友介绍的时候还不信，后来看人家不上班都有钱用，自己也眼红。所以每天都在关注这方面的信息，大小的平台也投过十来个，天天看曝光贴都看得胆战心惊，不擦亮双眼，平台跑路了，到时候维权回本金难上难。心里肯定是怕的，但是又想得点买菜钱……#n#　　所以，从而不得不进行各方面的对比，也没有特别重仓的平台，就是以分散投资，安全第一，收益第二为投资原则！#n#　　我投陆金所，就是觉得背景强大，安全，不过收益比较低，我也投了，总觉得这心里不舒服。#n#　　懒财主是从刚开始试水开始的，观察了一段时间还不错，收益属于中上，相信P2F是安全，目前是重仓。#n#　　哈哈…我就是这样的，又想要安全，又觉得收益低心里不舒服……..#n#　　听说监管政策很快就会下来，但愿可以把那些风险平台规范，减少跑路的比例给个太平！我是很感谢互联网金融理财行业的，投资可以带给我一笔额外的收入减轻家庭负担，真心觉得不错！#n#　　各位投友们，多分享些理财经验，坚决不踩雷，多多交流努力学习啊！我发现了一个问题&hell#r##n#                                                        ",2016-02-29 17:23:16,,1,0,,,
u204764-feed-48940-1-1,opinion,P2P理财,http://licai.p2peye.com/u204764/feed-48940-1-1.html,城市户口,,"#r##n#                                            我投资的平台是红岭创投、翼龙贷、365易贷、银豆网、温商贷，安全高收益#r##n#                                                        ",2016-01-25 19:06:14,,1,0,,,
u364756-feed-58674-1-1,opinion,P2P理财,http://licai.p2peye.com/u364756/feed-58674-1-1.html,dawnxue,,"#r##n#                                            全部都是我真实的投资，求大神们看看，希望不要踩雷#r##n#                                                        ",2016-02-08 20:54:59,,1,0,,,
u318534-feed-7982-1-1,opinion,P2P理财,http://licai.p2peye.com/u318534/feed-7982-1-1.html,fandandan,,"#r##n#                                            今天新投资PPMONEY#r##n#                                                        ",2015-11-19 20:07:03,,1,0,,,
u315296-feed-311-1-1,opinion,P2P理财,http://licai.p2peye.com/u315296/feed-311-1-1.html,xxm682482,,"#r##n#                                            人人为我，我为人人。#r##n#                                                        ",2015-10-26 20:58:05,,0,1,,,
u308329-feed-7992-1-1,opinion,P2P理财,http://licai.p2peye.com/u308329/feed-7992-1-1.html,leixie,,"#r##n#                                            网贷前十名的80%，剩下的活动资金搞羊毛。#r##n#                                                        ",2015-11-19 22:36:39,,1,0,,,
u210588-feed-55849-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-55849-1-1.html,xingyuehaofan,,"#r##n#                                            我不和你们比收益高低,活着才是硬道理#n#股票和基金的收益高多了,正在尝试中.#n#网贷的高收益风险太大了,是满盘皆输的风险啊#r##n#                                                        ",2016-02-04 12:23:38,,1,0,,,
